fix_time,mean_snr,max_snr,var_snr,hdop,pdop,tracked_satellites,fix_quality,delta_mean_snr,rolling_var_snr,spoof_flag_raw,known_spoof_window
93.0,46.86,51.858,18.789,1.5,1.5,14,2,0.008,0.0,0,0
93.2,46.865,51.85,18.738,1.5,1.5,14,2,0.006,0.0,0,0
93.4,46.859,51.856,18.779,1.5,1.5,14,2,-0.006,0.0,0,0
93.6,46.857,51.859,18.73,1.5,1.5,14,2,-0.002,0.0,0,0
93.8,46.857,51.859,18.72,1.5,1.5,14,2,0.0,0.0,0,0
94.0,46.847,51.863,18.837,1.5,1.5,14,2,-0.011,0.0,0,0
94.2,46.842,51.867,18.864,1.5,1.5,14,2,-0.005,0.0,0,0
94.4,46.837,51.866,18.792,1.5,1.5,14,2,-0.004,0.0,0,0
94.6,46.849,51.861,18.728,1.5,1.5,14,2,0.011,0.0,0,0
94.8,46.85,51.867,18.622,1.5,1.5,14,2,0.002,0.0,0,0
95.0,46.854,51.88,18.716,1.5,1.5,14,2,0.004,0.0,0,0
95.2,46.865,51.903,18.768,1.5,1.5,14,2,0.011,0.0,0,0
95.4,46.868,51.91,18.732,1.5,1.5,14,2,0.003,0.0,0,0
95.6,46.872,51.926,18.717,1.5,1.5,14,2,0.003,0.0,0,0
95.8,46.876,51.941,18.762,1.5,1.5,14,2,0.004,0.0,0,0
96.0,46.884,51.945,18.786,1.5,1.5,14,2,0.008,0.0,0,0
96.2,46.89,51.946,18.769,1.5,1.5,14,2,0.006,0.0,0,0
96.4,46.891,51.953,18.79,1.5,1.5,14,2,0.002,0.0,0,0
96.6,46.895,51.966,18.784,1.5,1.5,14,2,0.003,0.0,0,0
96.8,46.889,51.977,18.859,1.5,1.5,14,2,-0.006,0.0,0,0
97.0,46.88,51.988,18.957,1.5,1.5,14,2,-0.008,0.0,0,0
97.2,46.869,51.985,19.028,1.5,1.5,14,2,-0.011,0.0,0,0
97.4,46.85,51.976,19.186,1.5,1.5,14,2,-0.02,0.0,0,0
97.6,46.839,51.982,19.293,1.5,1.5,14,2,-0.01,0.0,0,0
97.8,46.831,51.986,19.413,1.5,1.5,14,2,-0.008,0.0,0,0
98.0,46.836,51.989,19.559,1.5,1.5,14,2,0.004,0.001,0,0
98.2,46.814,51.982,19.683,1.5,1.5,14,2,-0.022,0.001,0,0
98.4,46.786,51.977,19.896,1.5,1.5,14,2,-0.028,0.001,0,0
98.6,46.786,51.959,20.019,1.5,1.5,14,2,0.001,0.001,0,0
98.8,46.782,51.953,20.104,1.5,1.5,14,2,-0.004,0.001,0,0
99.0,46.767,51.944,20.289,1.5,1.5,14,2,-0.015,0.001,0,0
99.2,46.768,51.93,20.309,1.5,1.5,14,2,0.001,0.001,0,0
99.4,46.758,51.923,20.396,1.5,1.5,14,2,-0.01,0.001,0,0
99.6,46.751,51.917,20.515,1.5,1.5,14,2,-0.007,0.001,0,0
99.8,46.739,51.909,20.731,1.5,1.5,14,2,-0.012,0.001,0,0
100.0,46.725,51.906,20.863,1.5,1.5,14,2,-0.014,0.001,0,1
100.2,46.716,51.898,21.061,1.5,1.5,14,2,-0.009,0.001,0,1
100.4,46.708,51.894,21.145,1.5,1.5,14,2,-0.007,0.001,0,1
100.6,46.7,51.888,21.297,1.5,1.5,14,2,-0.008,0.001,0,1
100.8,46.688,51.873,21.3,1.5,1.5,14,2,-0.012,0.001,0,1
101.0,46.675,51.865,21.483,1.5,1.5,14,2,-0.013,0.001,0,1
101.2,46.686,51.856,21.568,1.5,1.5,14,2,0.011,0.001,0,1
101.4,46.68,51.848,21.576,1.5,1.5,14,2,-0.006,0.001,0,1
101.6,46.69,51.842,21.499,1.5,1.5,14,2,0.01,0.0,0,1
101.8,46.682,51.834,21.536,1.5,1.5,14,2,-0.008,0.0,0,1
102.0,46.695,51.837,21.442,1.5,1.5,14,2,0.013,0.0,0,1
102.2,46.707,51.843,21.44,1.5,1.5,14,2,0.013,0.0,0,1
102.4,46.71,51.85,21.619,1.5,1.5,14,2,0.002,0.0,0,1
102.6,46.712,51.851,21.632,1.5,1.5,14,2,0.002,0.0,0,1
102.8,46.717,51.858,21.675,1.5,1.5,14,2,0.005,0.0,0,1
103.0,46.729,51.865,21.693,1.5,1.5,14,2,0.012,0.0,0,1
103.2,46.725,51.859,21.714,1.5,1.5,14,2,-0.004,0.0,0,1
103.4,46.725,51.859,21.729,1.5,1.5,14,2,0.0,0.0,0,1
103.6,46.722,51.865,21.792,1.5,1.5,14,2,-0.003,0.0,0,1
103.8,46.723,51.867,21.827,1.5,1.5,14,2,0.0,0.0,0,1
104.0,46.729,51.862,21.765,1.5,1.5,14,2,0.006,0.0,0,1
104.2,46.727,51.863,21.92,1.5,1.5,14,2,-0.002,0.0,0,1
104.4,46.713,51.861,22.036,1.5,1.5,14,2,-0.014,0.0,0,1
104.6,46.702,51.863,22.123,1.5,1.5,14,2,-0.011,0.0,0,1
104.8,46.705,51.865,22.167,1.5,1.5,14,2,0.004,0.0,0,1
105.0,46.694,51.861,22.347,1.5,1.5,14,2,-0.011,0.0,0,1
105.2,46.689,51.858,22.42,1.5,1.5,14,2,-0.005,0.0,0,1
105.4,46.676,51.858,22.498,1.5,1.5,14,2,-0.013,0.0,0,1
105.6,46.67,51.868,22.625,1.5,1.5,14,2,-0.006,0.0,0,1
105.8,46.666,51.863,22.859,1.5,1.5,14,2,-0.004,0.0,0,1
106.0,46.65,51.85,22.934,1.5,1.5,14,2,-0.016,0.001,0,1
106.2,46.638,51.837,22.871,1.5,1.5,14,2,-0.012,0.001,0,1
106.4,46.625,51.83,23.101,1.5,1.5,14,2,-0.013,0.001,0,1
106.6,46.619,51.84,23.208,1.5,1.5,14,2,-0.006,0.001,0,1
106.8,46.636,51.855,23.191,1.5,1.5,14,2,0.017,0.001,0,1
107.0,46.626,51.851,23.245,1.5,1.5,14,2,-0.01,0.001,0,1
107.2,46.634,51.859,23.045,1.5,1.5,14,2,0.008,0.0,0,1
107.4,46.639,51.862,23.127,1.5,1.5,14,2,0.005,0.0,0,1
107.6,46.637,51.852,23.112,1.5,1.5,14,2,-0.002,0.0,0,1
107.8,46.635,51.853,22.961,1.5,1.5,14,2,-0.002,0.0,0,1
108.0,46.651,51.848,22.629,1.5,1.5,14,2,0.015,0.0,0,1
108.2,46.651,51.841,22.508,1.5,1.5,14,2,0.0,0.0,0,1
108.4,46.668,51.848,22.457,1.5,1.5,14,2,0.017,0.0,0,1
108.6,46.671,51.849,22.407,1.5,1.5,14,2,0.003,0.0,0,1
108.8,46.675,51.848,22.355,1.5,1.5,14,2,0.004,0.0,0,1
109.0,46.683,51.841,22.373,1.5,1.5,14,2,0.008,0.0,0,1
109.2,46.684,51.845,22.28,1.5,1.5,14,2,0.0,0.0,0,1
109.4,46.685,51.837,22.318,1.5,1.5,14,2,0.002,0.0,0,1
109.6,46.678,51.834,22.242,1.5,1.5,14,2,-0.007,0.0,0,1
109.8,46.685,51.847,22.351,1.5,1.5,14,2,0.007,0.0,0,1
110.0,46.677,51.849,22.263,1.5,1.5,14,2,-0.008,0.0,0,1
110.2,46.688,51.846,22.322,1.5,1.5,14,2,0.011,0.0,0,1
110.4,46.673,51.848,22.417,1.5,1.5,14,2,-0.015,0.0,0,1
110.6,46.665,51.829,22.466,1.5,1.5,14,2,-0.008,0.0,0,1
110.8,46.655,51.839,22.669,1.5,1.5,14,2,-0.011,0.0,0,1
111.0,46.643,51.828,22.757,1.5,1.5,14,2,-0.012,0.0,0,1
111.2,46.641,51.819,22.791,1.5,1.5,14,2,-0.001,0.0,0,1
111.4,46.636,51.814,22.909,1.5,1.5,14,2,-0.006,0.0,0,1
111.6,46.622,51.799,23.152,1.5,1.5,14,2,-0.014,0.0,0,1
111.8,46.615,51.8,23.341,1.5,1.5,14,2,-0.007,0.001,0,1
112.0,46.606,51.788,23.507,1.5,1.5,14,2,-0.009,0.001,0,1
112.2,46.602,51.775,23.585,1.5,1.5,14,2,-0.004,0.001,0,1
112.4,46.6,51.768,23.78,1.5,1.5,14,2,-0.002,0.0,0,1
112.6,46.588,51.753,23.861,1.5,1.5,14,2,-0.012,0.0,0,1
112.8,46.595,51.746,23.782,1.5,1.5,14,2,0.006,0.0,0,1
113.0,46.594,51.731,23.913,1.5,1.5,14,2,-0.001,0.0,0,1
113.2,46.577,51.704,24.045,1.5,1.5,14,2,-0.017,0.0,0,1
113.4,46.585,51.682,24.087,1.5,1.5,14,2,0.008,0.0,0,1
113.6,46.568,51.661,24.182,1.5,1.5,14,2,-0.017,0.0,0,1
113.8,46.569,51.638,24.085,1.5,1.5,14,2,0.001,0.0,0,1
114.0,46.582,51.621,23.954,1.5,1.5,14,2,0.013,0.0,0,1
114.2,46.583,51.6,23.93,1.5,1.5,14,2,0.0,0.0,0,1
114.4,46.586,51.581,23.742,1.5,1.5,14,2,0.003,0.0,0,1
114.6,46.592,51.569,23.704,1.5,1.5,14,2,0.006,0.0,0,1
114.8,46.597,51.546,23.639,1.5,1.5,14,2,0.005,0.0,0,1
115.0,46.619,51.532,23.206,1.5,1.5,14,2,0.021,0.0,0,1
115.2,46.663,51.515,22.94,1.5,1.5,14,2,0.045,0.001,0,1
115.4,46.68,51.495,22.874,1.5,1.5,14,2,0.017,0.001,0,1
115.6,46.698,51.574,22.717,1.5,1.5,14,2,0.018,0.002,0,1
115.8,46.716,51.637,22.728,1.5,1.5,14,2,0.018,0.002,0,1
116.0,46.736,51.687,22.675,1.5,1.5,14,2,0.02,0.003,0,1
116.2,46.749,51.715,22.555,1.5,1.5,14,2,0.013,0.003,0,1
116.4,46.764,51.745,22.506,1.5,1.5,14,2,0.016,0.004,0,1
116.6,46.761,51.782,22.608,1.5,1.5,14,2,-0.003,0.003,0,1
116.8,46.775,51.808,22.754,1.5,1.5,14,2,0.014,0.002,0,1
117.0,46.779,51.828,22.588,1.5,1.5,14,2,0.004,0.002,0,1
117.2,46.791,51.866,22.544,1.5,1.5,14,2,0.012,0.001,0,1
117.4,46.794,51.889,22.462,1.5,1.5,14,2,0.002,0.001,0,1
117.6,46.805,51.886,22.384,1.5,1.5,14,2,0.011,0.001,0,1
117.8,46.804,51.908,22.326,1.5,1.5,14,2,-0.001,0.0,0,1
118.0,46.808,51.934,22.479,1.5,1.5,14,2,0.004,0.0,0,1
118.2,46.824,51.964,22.478,1.5,1.5,14,2,0.016,0.0,0,1
118.4,46.817,51.974,22.508,1.5,1.5,14,2,-0.007,0.0,0,1
118.6,46.817,51.993,22.604,1.5,1.5,14,2,0.0,0.0,0,1
118.8,46.83,52.009,22.571,1.5,1.5,14,2,0.012,0.0,0,1
119.0,46.839,52.019,22.515,1.5,1.5,14,2,0.009,0.0,0,1
119.2,46.832,52.031,22.646,1.5,1.5,14,2,-0.007,0.0,0,1
119.4,46.838,52.044,22.745,1.5,1.5,14,2,0.006,0.0,0,1
119.6,46.846,52.048,22.894,1.5,1.5,14,2,0.007,0.0,0,1
119.8,46.961,52.207,22.778,1.5,1.5,14,2,0.115,0.002,0,1
120.0,47.123,52.746,23.351,1.5,1.5,14,2,0.162,0.009,0,1
120.2,47.215,53.257,24.289,1.5,1.5,14,2,0.092,0.018,0,1
120.4,47.258,53.651,25.597,1.5,1.5,14,2,0.043,0.028,0,1
120.6,47.273,53.945,26.977,1.5,1.5,14,2,0.015,0.034,0,1
120.8,47.258,54.19,28.605,1.5,1.5,14,2,-0.015,0.035,0,1
121.0,47.223,54.378,30.425,1.5,1.5,14,2,-0.036,0.033,0,1
121.2,47.178,54.533,32.288,1.5,1.5,14,2,-0.044,0.026,0,1
121.4,47.112,54.665,34.215,1.5,1.5,14,2,-0.066,0.018,0,1
121.6,47.052,54.764,36.125,1.5,1.5,14,2,-0.061,0.009,0,1
121.8,46.977,54.857,38.222,1.5,1.5,14,2,-0.075,0.009,0,1
122.0,46.913,54.93,40.252,1.5,1.5,14,2,-0.064,0.015,0,1
122.2,46.856,54.966,42.089,1.5,1.5,14,2,-0.056,0.021,0,1
122.4,46.778,55.02,43.96,1.5,1.5,14,2,-0.078,0.028,0,1
122.6,46.719,55.075,45.6,1.5,1.5,14,2,-0.059,0.032,0,1
122.8,46.661,55.1,47.128,1.5,1.5,14,2,-0.057,0.034,0,1
123.0,46.618,55.134,48.471,1.5,1.5,14,2,-0.043,0.034,0,1
123.2,46.572,55.158,49.814,1.5,1.5,14,2,-0.047,0.031,0,1
123.4,46.528,55.179,51.165,1.5,1.5,14,2,-0.044,0.029,0,1
123.6,46.486,55.178,52.365,1.5,1.5,14,2,-0.041,0.025,0,1
123.8,46.445,55.183,53.358,1.5,1.5,14,2,-0.041,0.022,0,1
124.0,46.425,55.198,53.761,1.5,1.5,14,2,-0.02,0.019,0,1
124.2,46.422,55.208,53.98,1.5,1.5,14,2,-0.003,0.014,0,1
124.4,46.412,55.223,54.246,1.5,1.5,14,2,-0.01,0.011,0,1
124.6,46.416,55.209,54.105,1.5,1.5,14,2,0.004,0.008,0,1
124.8,46.442,55.193,53.415,1.5,1.5,14,2,0.026,0.005,0,1
125.0,46.443,55.181,53.057,1.5,1.5,14,2,0.002,0.003,0,1
125.2,46.436,55.165,53.208,1.5,1.5,14,2,-0.007,0.001,0,1
125.4,46.434,55.161,53.131,1.5,1.5,14,2,-0.002,0.0,0,1
125.6,46.458,55.157,52.65,1.5,1.5,14,2,0.024,0.0,0,1
125.8,46.459,55.168,52.509,1.5,1.5,14,2,0.001,0.0,0,1
126.0,46.439,55.155,52.935,1.5,1.5,14,2,-0.019,0.0,0,1
126.2,46.453,55.143,52.451,1.5,1.5,14,2,0.014,0.0,0,1
126.4,46.472,55.128,51.883,1.5,1.5,14,2,0.019,0.0,0,1
126.6,46.493,55.113,51.519,1.5,1.5,14,2,0.021,0.0,0,1
126.8,46.487,55.102,51.641,1.5,1.5,14,2,-0.006,0.0,0,1
127.0,46.499,55.098,51.652,1.5,1.5,14,2,0.011,0.001,0,1
127.2,46.506,55.1,51.389,1.5,1.5,14,2,0.007,0.001,0,1
127.4,46.499,55.095,51.66,1.5,1.5,14,2,-0.007,0.0,0,1
127.6,46.493,55.087,51.902,1.5,1.5,14,2,-0.006,0.0,0,1
127.8,46.522,55.069,51.446,1.5,1.5,14,2,0.028,0.001,0,1
128.0,46.525,55.049,51.33,1.5,1.5,14,2,0.004,0.0,0,1
128.2,46.549,55.039,51.025,1.5,1.5,14,2,0.023,0.0,0,1
128.4,46.556,55.027,50.842,1.5,1.5,14,2,0.007,0.001,0,1
128.6,46.573,55.019,50.508,1.5,1.5,14,2,0.017,0.001,0,1
128.8,46.586,55.015,50.153,1.5,1.5,14,2,0.013,0.001,0,1
129.0,46.592,55.001,49.929,1.5,1.5,14,2,0.007,0.001,0,1
129.2,46.585,54.985,49.879,1.5,1.5,14,2,-0.007,0.001,0,1
129.4,46.596,54.979,49.719,1.5,1.5,14,2,0.011,0.001,0,1
129.6,46.594,54.982,49.46,1.5,1.5,14,2,-0.002,0.001,0,1
129.8,46.596,54.973,49.501,1.5,1.5,14,2,0.001,0.001,0,1
130.0,46.586,54.973,49.611,1.5,1.5,14,2,-0.01,0.0,0,1
130.2,46.587,54.971,49.506,1.5,1.5,14,2,0.002,0.0,0,1
130.4,46.578,54.966,49.608,1.5,1.5,14,2,-0.009,0.0,0,1
130.6,46.563,54.964,49.713,1.5,1.5,14,2,-0.015,0.0,0,1
130.8,46.553,54.969,49.928,1.5,1.5,14,2,-0.01,0.0,0,1
131.0,46.561,54.972,49.856,1.5,1.5,14,2,0.008,0.0,0,1
131.2,46.556,54.978,49.745,1.5,1.5,14,2,-0.005,0.0,0,1
131.4,46.56,54.984,49.564,1.5,1.5,14,2,0.003,0.0,0,1
131.6,46.569,54.999,49.731,1.5,1.5,14,2,0.009,0.0,0,1
131.8,46.563,55.02,49.594,1.5,1.5,14,2,-0.005,0.0,0,1
132.0,46.569,55.034,49.235,1.5,1.5,14,2,0.005,0.0,0,1
132.2,46.574,55.05,49.228,1.5,1.5,14,2,0.006,0.0,0,1
132.4,46.558,55.067,49.224,1.5,1.5,14,2,-0.016,0.0,0,1
132.6,46.542,55.098,49.259,1.5,1.5,14,2,-0.016,0.0,0,1
132.8,46.528,55.115,49.68,1.5,1.5,14,2,-0.013,0.0,0,1
133.0,46.552,55.141,49.107,1.5,1.5,14,2,0.024,0.0,0,1
133.2,46.528,55.163,49.335,1.5,1.5,14,2,-0.024,0.0,0,1
133.4,46.533,55.17,49.163,1.5,1.5,14,2,0.005,0.0,0,1
133.6,46.528,55.176,49.238,1.5,1.5,14,2,-0.005,0.0,0,1
133.8,46.511,55.193,49.436,1.5,1.5,14,2,-0.017,0.0,0,1
134.0,46.517,55.201,49.115,1.5,1.5,14,2,0.006,0.0,0,1
134.2,46.508,55.198,49.17,1.5,1.5,14,2,-0.009,0.0,0,1
134.4,46.502,55.201,49.405,1.5,1.5,14,2,-0.006,0.0,0,1
134.6,46.487,55.214,49.586,1.5,1.5,14,2,-0.015,0.0,0,1
134.8,46.482,55.228,49.764,1.5,1.5,14,2,-0.005,0.0,0,1
135.0,46.461,55.239,49.887,1.5,1.5,14,2,-0.021,0.0,0,1
135.2,46.477,55.252,49.874,1.5,1.5,14,2,0.016,0.0,0,1
135.4,46.481,55.259,49.655,1.5,1.5,14,2,0.004,0.0,0,1
135.6,46.478,55.258,49.645,1.5,1.5,14,2,-0.002,0.0,0,1
135.8,46.501,55.265,49.467,1.5,1.5,14,2,0.023,0.0,0,1
136.0,46.502,55.274,49.628,1.5,1.5,14,2,0.001,0.0,0,1
136.2,46.491,55.27,49.909,1.5,1.5,14,2,-0.012,0.0,0,1
136.4,46.507,55.268,49.732,1.5,1.5,14,2,0.017,0.0,0,1
136.6,46.491,55.26,50.166,1.5,1.5,14,2,-0.016,0.0,0,1
136.8,46.478,55.24,50.348,1.5,1.5,14,2,-0.013,0.0,0,1
137.0,46.478,55.225,50.417,1.5,1.5,14,2,0.0,0.0,0,1
137.2,46.484,55.21,50.307,1.5,1.5,14,2,0.005,0.0,0,1
137.4,46.478,55.193,50.441,1.5,1.5,14,2,-0.005,0.0,0,1
137.6,46.469,55.179,50.447,1.5,1.5,14,2,-0.01,0.0,0,1
137.8,46.444,55.166,50.797,1.5,1.5,14,2,-0.025,0.0,0,1
138.0,46.46,55.167,50.596,1.5,1.5,14,2,0.016,0.0,0,1
138.2,46.445,55.143,50.752,1.5,1.5,14,2,-0.015,0.0,0,1
138.4,46.457,55.13,50.602,1.5,1.5,14,2,0.012,0.0,0,1
138.6,46.442,55.123,50.912,1.5,1.5,14,2,-0.016,0.0,0,1
138.8,46.428,55.113,51.117,1.5,1.5,14,2,-0.014,0.0,0,1
139.0,46.43,55.104,51.067,1.5,1.5,14,2,0.003,0.0,0,1
139.2,46.441,55.096,50.629,1.5,1.5,14,2,0.01,0.0,0,1
139.4,46.445,55.091,50.534,1.5,1.5,14,2,0.005,0.0,0,1
139.6,46.427,55.081,50.693,1.5,1.5,14,2,-0.019,0.0,0,1
139.8,46.447,55.067,50.481,1.5,1.5,14,2,0.02,0.0,0,1
140.0,46.428,55.055,50.784,1.5,1.5,14,2,-0.019,0.0,0,1
140.2,46.425,55.058,50.716,1.5,1.5,14,2,-0.002,0.0,0,1
140.4,46.414,55.04,50.842,1.5,1.5,14,2,-0.011,0.0,0,1
140.6,46.412,55.038,50.865,1.5,1.5,14,2,-0.002,0.0,0,1
140.8,46.416,55.052,51.046,1.5,1.5,14,2,0.005,0.0,0,1
141.0,46.413,55.06,51.159,1.5,1.5,14,2,-0.003,0.0,0,1
141.2,46.423,55.069,51.161,1.5,1.5,14,2,0.01,0.0,0,1
141.4,46.437,55.071,50.96,1.5,1.5,14,2,0.014,0.0,0,1
141.6,46.426,55.06,51.007,1.5,1.5,14,2,-0.011,0.0,0,1
141.8,46.423,55.063,50.939,1.5,1.5,14,2,-0.004,0.0,0,1
142.0,46.424,55.067,50.857,1.5,1.5,14,2,0.002,0.0,0,1
142.2,46.439,55.067,50.821,1.5,1.5,14,2,0.014,0.0,0,1
142.4,46.444,55.081,50.812,1.5,1.5,14,2,0.005,0.0,0,1
142.6,46.458,55.096,50.559,1.5,1.5,14,2,0.013,0.0,0,1
142.8,46.458,55.101,50.506,1.5,1.5,14,2,0.0,0.0,0,1
143.0,46.456,55.122,50.668,1.5,1.5,14,2,-0.002,0.0,0,1
143.2,46.481,55.126,50.214,1.5,1.5,14,2,0.025,0.0,0,1
143.4,46.488,55.14,49.995,1.5,1.5,14,2,0.006,0.0,0,1
143.6,46.466,55.157,50.299,1.5,1.5,14,2,-0.022,0.0,0,1
143.8,46.471,55.169,50.304,1.5,1.5,14,2,0.005,0.0,0,1
144.0,46.484,55.184,50.299,1.5,1.5,14,2,0.013,0.0,0,1
144.2,46.488,55.191,50.284,1.5,1.5,14,2,0.004,0.0,0,1
144.4,46.464,55.206,50.678,1.5,1.5,14,2,-0.024,0.0,0,1
144.6,46.467,55.234,50.389,1.5,1.5,14,2,0.003,0.0,0,1
144.8,46.466,55.245,50.393,1.5,1.5,14,2,-0.001,0.0,0,1
145.0,46.447,55.257,50.585,1.5,1.5,14,2,-0.019,0.0,0,1
145.2,46.456,55.264,50.253,1.5,1.5,14,2,0.009,0.0,0,1
145.4,46.465,55.267,50.158,1.5,1.5,14,2,0.009,0.0,0,1
145.6,46.49,55.29,49.858,1.5,1.5,14,2,0.024,0.0,0,1
145.8,46.463,55.306,50.289,1.5,1.5,14,2,-0.027,0.0,0,1
146.0,46.46,55.333,50.372,1.5,1.5,14,2,-0.002,0.0,0,1
146.2,46.467,55.352,50.342,1.5,1.5,14,2,0.006,0.0,0,1
146.4,46.44,55.367,50.694,1.5,1.5,14,2,-0.027,0.0,0,1
146.6,46.45,55.382,50.596,1.5,1.5,14,2,0.01,0.0,0,1
146.8,46.452,55.39,50.773,1.5,1.5,14,2,0.002,0.0,0,1
147.0,46.458,55.392,50.549,1.5,1.5,14,2,0.006,0.0,0,1
147.2,46.448,55.41,50.879,1.5,1.5,14,2,-0.01,0.0,0,1
147.4,46.431,55.424,51.138,1.5,1.5,14,2,-0.017,0.0,0,1
147.6,46.424,55.445,51.283,1.5,1.5,14,2,-0.007,0.0,0,1
147.8,46.395,55.466,51.707,1.5,1.5,14,2,-0.029,0.0,0,1
148.0,46.384,55.495,51.989,1.5,1.5,14,2,-0.012,0.001,0,1
148.2,46.397,55.512,51.8,1.5,1.5,14,2,0.014,0.001,0,1
148.4,46.384,55.532,51.843,1.5,1.5,14,2,-0.013,0.001,0,1
148.6,46.389,55.541,52.104,1.5,1.5,14,2,0.005,0.001,0,1
148.8,46.378,55.564,52.183,1.5,1.5,14,2,-0.011,0.001,0,1
149.0,46.364,55.594,52.581,1.5,1.5,14,2,-0.014,0.001,0,1
149.2,46.373,55.612,52.171,1.5,1.5,14,2,0.009,0.0,0,1
149.4,46.371,55.634,52.424,1.5,1.5,14,2,-0.002,0.0,0,1
149.6,46.343,55.652,52.941,1.5,1.5,14,2,-0.029,0.0,0,1
149.8,46.336,55.668,53.383,1.5,1.5,14,2,-0.006,0.0,0,1
150.0,46.33,55.684,53.134,1.5,1.5,14,2,-0.007,0.0,0,1
150.2,46.314,55.701,53.527,1.5,1.5,14,2,-0.016,0.001,0,1
150.4,46.305,55.713,53.944,1.5,1.5,14,2,-0.009,0.001,0,1
150.6,46.309,55.736,53.83,1.5,1.5,14,2,0.004,0.001,0,1
150.8,46.31,55.756,54.438,1.5,1.5,14,2,0.001,0.001,0,1
151.0,46.28,55.767,55.1,1.5,1.5,14,2,-0.03,0.001,0,1
151.2,46.255,55.783,56.012,1.5,1.5,14,2,-0.025,0.001,0,1
151.4,46.25,55.811,56.528,1.5,1.5,14,2,-0.006,0.001,0,1
151.6,46.245,55.815,56.989,1.5,1.5,14,2,-0.004,0.001,0,1
151.8,46.236,55.821,57.081,1.5,1.5,14,2,-0.009,0.001,0,1
152.0,46.212,55.825,58.126,1.5,1.5,14,2,-0.024,0.001,0,1
152.2,46.172,55.828,59.471,1.5,1.5,14,2,-0.04,0.002,0,1
152.4,46.113,55.842,60.995,1.5,1.5,14,2,-0.059,0.003,0,1
152.6,46.075,55.856,62.527,1.5,1.5,14,2,-0.038,0.005,0,1
152.8,46.069,55.859,62.624,1.5,1.5,14,2,-0.006,0.006,0,1
153.0,46.034,55.869,63.549,1.5,1.5,14,2,-0.035,0.007,0,1
153.2,46.008,55.884,64.305,1.5,1.5,14,2,-0.026,0.008,0,1
153.4,45.987,55.906,64.966,1.5,1.5,14,2,-0.021,0.008,0,1
153.6,45.933,55.901,67.065,1.5,1.5,14,2,-0.054,0.009,0,1
153.8,45.889,55.918,69.287,1.5,1.5,14,2,-0.043,0.009,0,1
154.0,45.839,55.934,70.28,1.5,1.5,14,2,-0.05,0.01,0,1
154.2,45.812,55.938,70.556,1.5,1.5,14,2,-0.028,0.01,0,1
154.4,45.778,55.947,71.398,1.5,1.5,14,2,-0.033,0.011,0,1
154.6,45.698,55.956,73.995,1.5,1.5,14,2,-0.081,0.013,0,1
154.8,45.661,55.969,75.311,1.5,1.5,14,2,-0.037,0.015,0,1
155.0,45.592,55.983,77.835,1.5,1.5,14,2,-0.069,0.018,0,1
155.2,45.522,55.992,80.123,1.5,1.5,14,2,-0.07,0.02,0,1
155.4,45.464,56.016,82.931,1.5,1.5,14,2,-0.058,0.023,0,1
155.6,45.416,56.026,85.036,1.5,1.5,14,2,-0.048,0.024,0,1
155.8,45.416,56.035,84.245,1.5,1.5,14,2,0.0,0.024,0,1
156.0,45.418,56.043,82.954,1.5,1.5,14,2,0.002,0.021,0,1
156.2,45.424,56.058,81.18,1.5,1.5,14,2,0.006,0.016,0,1
156.4,45.494,56.049,77.583,1.5,1.5,14,2,0.07,0.01,0,1
156.6,45.513,56.049,76.666,1.5,1.5,14,2,0.019,0.006,0,1
156.8,45.612,56.072,70.75,1.5,1.5,14,2,0.099,0.005,0,1
157.0,45.697,56.087,66.02,1.5,1.5,14,2,0.085,0.008,0,1
157.2,45.788,56.1,60.923,1.5,1.5,14,2,0.091,0.016,0,1
157.4,45.828,56.111,58.61,1.5,1.5,14,2,0.04,0.023,0,1
157.6,45.905,56.123,55.156,1.5,1.5,14,2,0.077,0.031,0,1
157.8,45.939,56.148,53.142,1.5,1.5,14,2,0.034,0.035,0,1
158.0,45.995,56.16,50.633,1.5,1.5,14,2,0.056,0.037,0,1
158.2,45.995,56.171,50.31,1.5,1.5,14,2,0.001,0.032,0,1
158.4,46.002,56.178,49.733,1.5,1.5,14,2,0.007,0.027,0,1
158.6,45.989,56.205,49.511,1.5,1.5,14,2,-0.013,0.017,0,1
158.8,45.966,56.225,49.579,1.5,1.5,14,2,-0.024,0.01,0,1
159.0,45.95,56.247,49.445,1.5,1.5,14,2,-0.015,0.005,0,1
159.2,45.922,56.248,49.674,1.5,1.5,14,2,-0.028,0.003,0,1
159.4,45.906,56.262,49.685,1.5,1.5,14,2,-0.016,0.001,0,1
159.6,45.89,56.275,49.948,1.5,1.5,14,2,-0.016,0.001,0,1
159.8,45.853,56.294,50.632,1.5,1.5,14,2,-0.037,0.002,0,1
160.0,45.83,56.321,51.001,1.5,1.5,14,2,-0.022,0.003,0,1
160.2,45.784,56.348,52.139,1.5,1.5,14,2,-0.046,0.005,0,1
160.4,45.743,56.361,53.396,1.5,1.5,14,2,-0.041,0.006,0,1
160.6,45.698,56.373,54.398,1.5,1.5,14,2,-0.045,0.007,0,1
160.8,45.645,56.398,55.769,1.5,1.5,14,2,-0.053,0.009,0,1
161.0,45.592,56.412,57.353,1.5,1.5,14,2,-0.053,0.012,0,1
161.2,45.564,56.427,58.4,1.5,1.5,14,2,-0.029,0.014,0,1
161.4,45.525,56.439,59.52,1.5,1.5,14,2,-0.039,0.015,0,1
