fix_time,mean_snr,max_snr,var_snr,hdop,pdop,tracked_satellites,fix_quality,delta_mean_snr,rolling_var_snr,spoof_flag_raw,known_spoof_window
95.2,46.828,51.825,18.785,1.5,1.5,14,2,0.009,0.0,0,0
95.4,46.832,51.816,18.686,1.5,1.5,14,2,0.004,0.0,0,0
95.6,46.824,51.821,18.733,1.5,1.5,14,2,-0.009,0.0,0,0
95.8,46.821,51.817,18.686,1.5,1.5,14,2,-0.002,0.0,0,0
96.0,46.824,51.82,18.673,1.5,1.5,14,2,0.003,0.0,0,0
96.2,46.82,51.825,18.792,1.5,1.5,14,2,-0.004,0.0,0,0
96.4,46.813,51.835,18.798,1.5,1.5,14,2,-0.008,0.0,0,0
96.6,46.815,51.839,18.776,1.5,1.5,14,2,0.002,0.0,0,0
96.8,46.822,51.836,18.687,1.5,1.5,14,2,0.007,0.0,0,0
97.0,46.822,51.842,18.609,1.5,1.5,14,2,-0.0,0.0,0,0
97.2,46.831,51.856,18.673,1.5,1.5,14,2,0.01,0.0,0,0
97.4,46.843,51.874,18.723,1.5,1.5,14,2,0.012,0.0,0,0
97.6,46.846,51.881,18.677,1.5,1.5,14,2,0.003,0.0,0,0
97.8,46.846,51.896,18.678,1.5,1.5,14,2,-0.0,0.0,0,0
98.0,46.854,51.908,18.761,1.5,1.5,14,2,0.008,0.0,0,0
98.2,46.854,51.909,18.756,1.5,1.5,14,2,0.0,0.0,0,0
98.4,46.86,51.918,18.731,1.5,1.5,14,2,0.006,0.0,0,0
98.6,46.861,51.922,18.812,1.5,1.5,14,2,0.0,0.0,0,0
98.8,46.869,51.935,18.812,1.5,1.5,14,2,0.009,0.0,0,0
99.0,46.854,51.943,18.889,1.5,1.5,14,2,-0.015,0.0,0,0
99.2,46.849,51.952,18.967,1.5,1.5,14,2,-0.006,0.0,0,0
99.4,46.841,51.955,19.079,1.5,1.5,14,2,-0.008,0.0,0,0
99.6,46.817,51.944,19.142,1.5,1.5,14,2,-0.024,0.0,0,0
99.8,46.81,51.948,19.28,1.5,1.5,14,2,-0.007,0.0,0,0
100.0,46.81,51.946,19.384,1.5,1.5,14,2,0.0,0.0,0,0
100.2,46.803,51.955,19.557,1.5,1.5,14,2,-0.007,0.001,0,0
100.4,46.79,51.947,19.692,1.5,1.5,14,2,-0.013,0.001,0,0
100.6,46.76,51.94,19.907,1.5,1.5,14,2,-0.03,0.001,0,0
100.8,46.754,51.928,20.023,1.5,1.5,14,2,-0.006,0.001,0,0
101.0,46.748,51.92,20.194,1.5,1.5,14,2,-0.006,0.001,0,0
101.2,46.733,51.91,20.369,1.5,1.5,14,2,-0.015,0.001,0,0
101.4,46.732,51.895,20.406,1.5,1.5,14,2,-0.001,0.001,0,0
101.6,46.721,51.886,20.524,1.5,1.5,14,2,-0.011,0.001,0,0
101.8,46.712,51.881,20.613,1.5,1.5,14,2,-0.009,0.001,0,0
102.0,46.704,51.875,20.82,1.5,1.5,14,2,-0.008,0.001,0,0
102.2,46.692,51.868,21.006,1.5,1.5,14,2,-0.011,0.001,0,0
102.4,46.681,51.869,21.102,1.5,1.5,14,2,-0.011,0.001,0,0
102.6,46.679,51.869,21.214,1.5,1.5,14,2,-0.002,0.001,0,0
102.8,46.672,51.86,21.329,1.5,1.5,14,2,-0.007,0.001,0,0
103.0,46.659,51.849,21.345,1.5,1.5,14,2,-0.013,0.001,0,0
103.2,46.649,51.846,21.547,1.5,1.5,14,2,-0.01,0.001,0,0
103.4,46.657,51.831,21.577,1.5,1.5,14,2,0.008,0.001,0,0
103.6,46.652,51.817,21.528,1.5,1.5,14,2,-0.004,0.0,0,0
103.8,46.657,51.806,21.454,1.5,1.5,14,2,0.005,0.0,0,0
104.0,46.654,51.804,21.515,1.5,1.5,14,2,-0.003,0.0,0,0
104.2,46.667,51.809,21.442,1.5,1.5,14,2,0.013,0.0,0,0
104.4,46.682,51.814,21.422,1.5,1.5,14,2,0.015,0.0,0,0
104.6,46.682,51.817,21.628,1.5,1.5,14,2,-0.0,0.0,0,0
104.8,46.682,51.82,21.631,1.5,1.5,14,2,-0.0,0.0,0,0
105.0,46.687,51.83,21.646,1.5,1.5,14,2,0.005,0.0,0,0
105.2,46.692,51.832,21.671,1.5,1.5,14,2,0.006,0.0,0,0
105.4,46.693,51.821,21.717,1.5,1.5,14,2,0.0,0.0,0,0
105.6,46.691,51.826,21.71,1.5,1.5,14,2,-0.002,0.0,0,0
105.8,46.685,51.83,21.76,1.5,1.5,14,2,-0.006,0.0,0,0
106.0,46.686,51.829,21.84,1.5,1.5,14,2,0.001,0.0,0,0
106.2,46.693,51.822,21.864,1.5,1.5,14,2,0.007,0.0,0,0
106.4,46.69,51.827,21.973,1.5,1.5,14,2,-0.003,0.0,0,0
106.6,46.677,51.825,22.086,1.5,1.5,14,2,-0.013,0.0,0,0
106.8,46.675,51.831,22.159,1.5,1.5,14,2,-0.002,0.0,0,0
107.0,46.669,51.827,22.254,1.5,1.5,14,2,-0.005,0.0,0,0
107.2,46.663,51.823,22.426,1.5,1.5,14,2,-0.007,0.0,0,0
107.4,46.66,51.821,22.423,1.5,1.5,14,2,-0.003,0.0,0,0
107.6,46.652,51.822,22.541,1.5,1.5,14,2,-0.007,0.0,0,0
107.8,46.638,51.832,22.669,1.5,1.5,14,2,-0.015,0.0,0,0
108.0,46.636,51.831,22.824,1.5,1.5,14,2,-0.002,0.0,0,0
108.2,46.624,51.823,22.84,1.5,1.5,14,2,-0.012,0.0,0,0
108.4,46.617,51.812,22.821,1.5,1.5,14,2,-0.007,0.0,0,0
108.6,46.6,51.805,23.005,1.5,1.5,14,2,-0.017,0.001,0,0
108.8,46.592,51.816,23.102,1.5,1.5,14,2,-0.008,0.001,0,0
109.0,46.612,51.83,23.116,1.5,1.5,14,2,0.02,0.001,0,0
109.2,46.601,51.83,23.135,1.5,1.5,14,2,-0.011,0.0,0,0
109.4,46.608,51.832,22.987,1.5,1.5,14,2,0.007,0.0,0,0
109.6,46.609,51.833,23.114,1.5,1.5,14,2,0.002,0.0,0,0
109.8,46.604,51.822,23.013,1.5,1.5,14,2,-0.005,0.0,0,0
110.0,46.609,51.82,22.882,1.5,1.5,14,2,0.005,0.0,0,1
110.2,46.646,51.845,22.573,1.5,1.5,14,2,0.037,0.0,0,1
110.4,46.645,51.834,22.458,1.5,1.5,14,2,-0.001,0.0,0,1
110.6,46.655,51.836,22.41,1.5,1.5,14,2,0.01,0.0,0,1
110.8,46.656,51.835,22.387,1.5,1.5,14,2,0.001,0.0,0,1
111.0,46.657,51.83,22.355,1.5,1.5,14,2,0.001,0.001,0,1
111.2,46.657,51.821,22.343,1.5,1.5,14,2,-0.0,0.001,0,1
111.4,46.659,51.816,22.22,1.5,1.5,14,2,0.002,0.0,0,1
111.6,46.659,51.804,22.278,1.5,1.5,14,2,0.0,0.0,0,1
111.8,46.654,51.796,22.263,1.5,1.5,14,2,-0.005,0.0,0,1
112.0,46.655,51.81,22.322,1.5,1.5,14,2,0.001,0.0,0,1
112.2,46.641,51.811,22.263,1.5,1.5,14,2,-0.014,0.0,0,1
112.4,46.651,51.804,22.259,1.5,1.5,14,2,0.01,0.0,0,1
112.6,46.632,51.807,22.357,1.5,1.5,14,2,-0.019,0.0,0,1
112.8,46.626,51.783,22.394,1.5,1.5,14,2,-0.006,0.0,0,1
113.0,46.616,51.797,22.567,1.5,1.5,14,2,-0.01,0.0,0,1
113.2,46.603,51.781,22.621,1.5,1.5,14,2,-0.013,0.0,0,1
113.4,46.593,51.768,22.76,1.5,1.5,14,2,-0.01,0.0,0,1
113.6,46.587,51.762,22.846,1.5,1.5,14,2,-0.006,0.001,0,1
113.8,46.576,51.753,23.058,1.5,1.5,14,2,-0.011,0.001,0,1
114.0,46.564,51.759,23.244,1.5,1.5,14,2,-0.012,0.001,0,1
114.2,46.566,51.742,23.38,1.5,1.5,14,2,0.002,0.001,0,1
114.4,46.562,51.74,23.328,1.5,1.5,14,2,-0.004,0.001,0,1
114.6,46.565,51.731,23.48,1.5,1.5,14,2,0.003,0.0,0,1
114.8,46.561,51.709,23.612,1.5,1.5,14,2,-0.004,0.0,0,1
115.0,46.56,51.699,23.506,1.5,1.5,14,2,-0.001,0.0,0,1
115.2,46.566,51.677,23.503,1.5,1.5,14,2,0.006,0.0,0,1
115.4,46.548,51.656,23.592,1.5,1.5,14,2,-0.018,0.0,0,1
115.6,46.533,51.622,23.639,1.5,1.5,14,2,-0.015,0.0,0,1
115.8,46.517,51.584,23.763,1.5,1.5,14,2,-0.015,0.0,0,1
116.0,46.512,51.55,23.672,1.5,1.5,14,2,-0.006,0.0,0,1
116.2,46.501,51.519,23.661,1.5,1.5,14,2,-0.011,0.001,0,1
116.4,46.494,51.482,23.587,1.5,1.5,14,2,-0.007,0.001,0,1
116.6,46.478,51.447,23.501,1.5,1.5,14,2,-0.016,0.001,0,1
116.8,46.47,51.425,23.525,1.5,1.5,14,2,-0.007,0.001,0,1
117.0,46.467,51.387,23.231,1.5,1.5,14,2,-0.003,0.001,0,1
117.2,46.453,51.347,23.099,1.5,1.5,14,2,-0.014,0.001,0,1
117.4,46.449,51.313,22.958,1.5,1.5,14,2,-0.004,0.001,0,1
117.6,46.432,51.275,22.956,1.5,1.5,14,2,-0.017,0.001,0,1
117.8,46.421,51.244,22.862,1.5,1.5,14,2,-0.011,0.001,0,1
118.0,46.405,51.213,22.868,1.5,1.5,14,2,-0.015,0.001,0,1
118.2,46.403,51.194,22.792,1.5,1.5,14,2,-0.002,0.001,0,1
118.4,46.404,51.166,22.621,1.5,1.5,14,2,0.0,0.001,0,1
118.6,46.4,51.178,22.607,1.5,1.5,14,2,-0.004,0.001,0,1
118.8,46.378,51.144,22.629,1.5,1.5,14,2,-0.022,0.001,0,1
119.0,46.38,51.187,22.773,1.5,1.5,14,2,0.002,0.001,0,1
119.2,46.374,51.185,22.647,1.5,1.5,14,2,-0.006,0.001,0,1
119.4,46.369,51.162,22.655,1.5,1.5,14,2,-0.005,0.0,0,1
119.6,46.372,51.134,22.474,1.5,1.5,14,2,0.003,0.0,0,1
119.8,46.374,51.165,22.479,1.5,1.5,14,2,0.001,0.0,0,1
120.0,46.376,51.182,22.382,1.5,1.5,14,2,0.003,0.0,0,1
120.2,46.373,51.152,22.406,1.5,1.5,14,2,-0.004,0.0,0,1
120.4,46.384,51.159,22.357,1.5,1.5,14,2,0.011,0.0,0,1
120.6,46.39,51.184,22.274,1.5,1.5,14,2,0.006,0.0,0,1
120.8,46.391,51.11,22.19,1.5,1.5,14,2,0.001,0.0,0,1
121.0,46.41,51.14,22.17,1.5,1.5,14,2,0.019,0.0,0,1
121.2,46.431,51.147,22.028,1.5,1.5,14,2,0.022,0.0,0,1
121.4,46.447,51.107,21.893,1.5,1.5,14,2,0.016,0.001,0,1
121.6,46.469,51.158,21.95,1.5,1.5,14,2,0.021,0.001,0,1
121.8,46.479,51.191,22.151,1.5,1.5,14,2,0.01,0.001,0,1
122.0,46.49,51.131,22.019,1.5,1.5,14,2,0.012,0.002,0,1
122.2,46.508,51.136,21.928,1.5,1.5,14,2,0.018,0.002,0,1
122.4,46.527,51.144,21.806,1.5,1.5,14,2,0.02,0.002,0,1
122.6,46.554,51.165,21.628,1.5,1.5,14,2,0.027,0.002,0,1
122.8,46.573,51.173,21.447,1.5,1.5,14,2,0.019,0.002,0,1
123.0,46.579,51.176,21.212,1.5,1.5,14,2,0.006,0.002,0,1
123.2,46.563,51.179,21.394,1.5,1.5,14,2,-0.016,0.002,0,1
123.4,46.558,51.162,21.332,1.5,1.5,14,2,-0.006,0.002,0,1
123.6,46.542,51.154,21.341,1.5,1.5,14,2,-0.016,0.001,0,1
123.8,46.507,51.149,21.265,1.5,1.5,14,2,-0.034,0.001,0,1
124.0,46.496,51.132,21.148,1.5,1.5,14,2,-0.011,0.001,0,1
124.2,46.464,51.124,21.401,1.5,1.5,14,2,-0.032,0.001,0,1
124.4,46.43,51.117,21.383,1.5,1.5,14,2,-0.034,0.002,0,1
124.6,46.4,51.094,21.618,1.5,1.5,14,2,-0.03,0.004,0,1
124.8,46.369,51.092,21.773,1.5,1.5,14,2,-0.031,0.005,0,1
125.0,46.342,51.096,21.803,1.5,1.5,14,2,-0.027,0.006,0,1
125.2,46.323,51.114,21.845,1.5,1.5,14,2,-0.019,0.006,0,1
125.4,46.287,51.059,22.06,1.5,1.5,14,2,-0.037,0.007,0,1
125.6,46.264,51.067,22.288,1.5,1.5,14,2,-0.023,0.007,0,1
125.8,46.254,51.051,22.395,1.5,1.5,14,2,-0.01,0.006,0,1
126.0,46.244,51.078,22.549,1.5,1.5,14,2,-0.01,0.005,0,1
126.2,46.241,51.046,22.585,1.5,1.5,14,2,-0.003,0.004,0,1
126.4,46.247,51.092,22.677,1.5,1.5,14,2,0.006,0.003,0,1
126.6,46.249,51.137,22.839,1.5,1.5,14,2,0.002,0.002,0,1
126.8,46.244,51.113,22.963,1.5,1.5,14,2,-0.005,0.001,0,1
127.0,46.244,51.134,23.133,1.5,1.5,14,2,0.0,0.001,0,1
127.2,46.24,51.144,23.09,1.5,1.5,14,2,-0.004,0.0,0,1
127.4,46.266,51.179,23.02,1.5,1.5,14,2,0.026,0.0,0,1
127.6,46.294,51.179,22.605,1.5,1.5,14,2,0.029,0.0,0,1
127.8,46.335,51.199,22.385,1.5,1.5,14,2,0.041,0.001,0,1
128.0,46.362,51.221,22.188,1.5,1.5,14,2,0.027,0.002,0,1
128.2,46.393,51.265,22.131,1.5,1.5,14,2,0.031,0.003,0,1
128.4,46.42,51.303,22.137,1.5,1.5,14,2,0.027,0.004,0,1
128.6,46.472,51.337,21.956,1.5,1.5,14,2,0.052,0.006,0,1
128.8,46.513,51.378,21.93,1.5,1.5,14,2,0.041,0.008,0,1
129.0,46.553,51.403,21.905,1.5,1.5,14,2,0.04,0.01,0,1
129.2,46.605,51.463,22.059,1.5,1.5,14,2,0.051,0.011,0,1
129.4,46.646,51.523,22.172,1.5,1.5,14,2,0.041,0.013,0,1
129.6,46.701,51.598,22.122,1.5,1.5,14,2,0.055,0.014,0,1
129.8,46.752,51.642,22.002,1.5,1.5,14,2,0.052,0.016,0,1
130.0,46.782,51.682,22.172,1.5,1.5,14,2,0.029,0.017,0,1
130.2,46.812,51.689,22.117,1.5,1.5,14,2,0.03,0.017,0,1
130.4,46.839,51.712,22.035,1.5,1.5,14,2,0.027,0.015,0,1
130.6,46.858,51.727,22.018,1.5,1.5,14,2,0.02,0.013,0,1
130.8,46.863,51.735,22.269,1.5,1.5,14,2,0.005,0.011,0,1
131.0,46.888,51.744,22.163,1.5,1.5,14,2,0.025,0.008,0,1
131.2,46.905,51.738,22.132,1.5,1.5,14,2,0.017,0.006,0,1
131.4,46.917,51.722,22.091,1.5,1.5,14,2,0.012,0.004,0,1
131.6,46.932,51.701,21.791,1.5,1.5,14,2,0.014,0.003,0,1
131.8,46.953,51.694,21.461,1.5,1.5,14,2,0.021,0.003,0,1
132.0,46.96,51.671,21.333,1.5,1.5,14,2,0.007,0.002,0,1
132.2,46.957,51.665,21.445,1.5,1.5,14,2,-0.003,0.002,0,1
132.4,46.953,51.65,21.389,1.5,1.5,14,2,-0.004,0.001,0,1
132.6,46.963,51.651,21.216,1.5,1.5,14,2,0.01,0.001,0,1
132.8,46.961,51.638,21.054,1.5,1.5,14,2,-0.002,0.001,0,1
133.0,46.95,51.63,21.272,1.5,1.5,14,2,-0.011,0.0,0,1
133.2,46.941,51.634,21.612,1.5,1.5,14,2,-0.009,0.0,0,1
133.4,46.927,51.638,21.825,1.5,1.5,14,2,-0.014,0.0,0,1
133.6,46.924,51.633,21.779,1.5,1.5,14,2,-0.003,0.0,0,1
133.8,46.919,51.628,21.912,1.5,1.5,14,2,-0.006,0.0,0,1
134.0,46.915,51.626,21.961,1.5,1.5,14,2,-0.003,0.0,0,1
134.2,46.905,51.608,21.852,1.5,1.5,14,2,-0.011,0.0,0,1
134.4,46.903,51.603,21.869,1.5,1.5,14,2,-0.002,0.0,0,1
134.6,46.888,51.622,22.063,1.5,1.5,14,2,-0.015,0.0,0,1
134.8,46.868,51.636,22.184,1.5,1.5,14,2,-0.019,0.001,0,1
135.0,46.856,51.635,22.258,1.5,1.5,14,2,-0.012,0.001,0,1
135.2,46.86,51.641,22.26,1.5,1.5,14,2,0.003,0.001,0,1
135.4,46.865,51.667,22.144,1.5,1.5,14,2,0.006,0.001,0,1
135.6,46.862,51.665,22.048,1.5,1.5,14,2,-0.003,0.001,0,1
135.8,46.851,51.648,22.06,1.5,1.5,14,2,-0.011,0.0,0,1
136.0,46.843,51.675,22.144,1.5,1.5,14,2,-0.008,0.0,0,1
136.2,46.84,51.685,22.137,1.5,1.5,14,2,-0.003,0.0,0,1
136.4,46.827,51.707,22.336,1.5,1.5,14,2,-0.013,0.0,0,1
136.6,46.821,51.725,22.467,1.5,1.5,14,2,-0.006,0.0,0,1
136.8,46.806,51.74,22.625,1.5,1.5,14,2,-0.015,0.0,0,1
137.0,46.798,51.743,22.519,1.5,1.5,14,2,-0.007,0.0,0,1
137.2,46.784,51.761,22.686,1.5,1.5,14,2,-0.015,0.001,0,1
137.4,46.798,51.777,22.718,1.5,1.5,14,2,0.015,0.001,0,1
137.6,46.803,51.78,22.706,1.5,1.5,14,2,0.005,0.0,0,1
137.8,46.822,51.782,22.529,1.5,1.5,14,2,0.019,0.0,0,1
138.0,46.835,51.772,22.412,1.5,1.5,14,2,0.013,0.0,0,1
138.2,46.86,51.788,22.229,1.5,1.5,14,2,0.025,0.0,0,1
138.4,46.857,51.791,22.161,1.5,1.5,14,2,-0.003,0.001,0,1
138.6,46.854,51.798,22.326,1.5,1.5,14,2,-0.003,0.001,0,1
138.8,46.835,51.808,22.531,1.5,1.5,14,2,-0.019,0.001,0,1
139.0,46.827,51.804,22.649,1.5,1.5,14,2,-0.007,0.001,0,1
139.2,46.839,51.784,22.539,1.5,1.5,14,2,0.011,0.0,0,1
139.4,46.837,51.768,22.665,1.5,1.5,14,2,-0.002,0.0,0,1
139.6,46.83,51.765,22.828,1.5,1.5,14,2,-0.007,0.0,0,1
139.8,46.818,51.744,22.846,1.5,1.5,14,2,-0.012,0.0,0,1
140.0,46.806,51.733,23.019,1.5,1.5,14,2,-0.013,0.0,0,1
140.2,46.795,51.742,23.271,1.5,1.5,14,2,-0.01,0.0,0,1
140.4,46.796,51.741,23.3,1.5,1.5,14,2,0.001,0.0,0,1
140.6,46.792,51.761,23.33,1.5,1.5,14,2,-0.005,0.0,0,1
140.8,46.783,51.745,23.535,1.5,1.5,14,2,-0.009,0.0,0,1
141.0,46.777,51.749,23.786,1.5,1.5,14,2,-0.006,0.0,0,1
141.2,46.749,51.725,24.092,1.5,1.5,14,2,-0.027,0.001,0,1
141.4,46.75,51.716,24.103,1.5,1.5,14,2,0.0,0.001,0,1
141.6,46.742,51.709,24.383,1.5,1.5,14,2,-0.007,0.001,0,1
141.8,46.724,51.686,24.458,1.5,1.5,14,2,-0.019,0.001,0,1
142.0,46.719,51.68,24.492,1.5,1.5,14,2,-0.005,0.001,0,1
142.2,46.736,51.667,24.22,1.5,1.5,14,2,0.017,0.001,0,1
142.4,46.757,51.667,23.83,1.5,1.5,14,2,0.021,0.001,0,1
142.6,46.78,51.652,23.251,1.5,1.5,14,2,0.023,0.0,0,1
142.8,46.774,51.654,23.411,1.5,1.5,14,2,-0.006,0.0,0,1
143.0,46.78,51.642,23.568,1.5,1.5,14,2,0.006,0.0,0,1
143.2,46.781,51.644,23.74,1.5,1.5,14,2,0.001,0.001,0,1
143.4,46.78,51.644,23.951,1.5,1.5,14,2,-0.002,0.001,0,1
143.6,46.784,51.635,23.998,1.5,1.5,14,2,0.004,0.001,0,1
143.8,46.762,51.639,24.105,1.5,1.5,14,2,-0.021,0.0,0,1
144.0,46.748,51.651,24.308,1.5,1.5,14,2,-0.014,0.0,0,1
144.2,46.738,51.665,24.621,1.5,1.5,14,2,-0.01,0.0,0,1
144.4,46.753,51.658,24.508,1.5,1.5,14,2,0.014,0.0,0,1
144.6,46.773,51.661,23.907,1.5,1.5,14,2,0.02,0.0,0,1
144.8,46.791,51.684,23.557,1.5,1.5,14,2,0.018,0.0,0,1
145.0,46.81,51.697,23.099,1.5,1.5,14,2,0.018,0.0,0,1
145.2,46.829,51.706,22.845,1.5,1.5,14,2,0.019,0.001,0,1
145.4,46.831,51.69,22.815,1.5,1.5,14,2,0.002,0.001,0,1
145.6,46.833,51.665,22.767,1.5,1.5,14,2,0.002,0.001,0,1
145.8,46.855,51.669,22.68,1.5,1.5,14,2,0.022,0.002,0,1
146.0,46.865,51.675,22.52,1.5,1.5,14,2,0.01,0.002,0,1
146.2,46.884,51.679,22.427,1.5,1.5,14,2,0.018,0.002,0,1
146.4,46.892,51.695,22.31,1.5,1.5,14,2,0.008,0.001,0,1
146.6,46.911,51.717,22.171,1.5,1.5,14,2,0.019,0.001,0,1
146.8,46.929,51.727,21.954,1.5,1.5,14,2,0.018,0.001,0,1
147.0,46.95,51.718,21.65,1.5,1.5,14,2,0.022,0.002,0,1
147.2,46.95,51.717,21.614,1.5,1.5,14,2,-0.001,0.002,0,1
147.4,46.966,51.738,21.532,1.5,1.5,14,2,0.017,0.002,0,1
147.6,46.972,51.755,21.495,1.5,1.5,14,2,0.005,0.002,0,1
147.8,46.959,51.767,21.689,1.5,1.5,14,2,-0.013,0.001,0,1
148.0,46.953,51.782,21.704,1.5,1.5,14,2,-0.006,0.001,0,1
148.2,46.949,51.786,21.74,1.5,1.5,14,2,-0.004,0.001,0,1
148.4,46.939,51.803,21.89,1.5,1.5,14,2,-0.009,0.0,0,1
148.6,46.926,51.836,22.009,1.5,1.5,14,2,-0.014,0.0,0,1
148.8,46.916,51.845,22.125,1.5,1.5,14,2,-0.01,0.0,0,1
149.0,46.921,51.851,22.111,1.5,1.5,14,2,0.005,0.0,0,1
149.2,46.924,51.847,22.094,1.5,1.5,14,2,0.003,0.0,0,1
149.4,46.918,51.852,22.127,1.5,1.5,14,2,-0.006,0.0,0,1
149.6,46.943,51.86,21.897,1.5,1.5,14,2,0.024,0.0,0,1
149.8,46.946,51.847,21.873,1.5,1.5,14,2,0.003,0.0,0,1
150.0,46.945,51.847,21.894,1.5,1.5,14,2,-0.001,0.0,0,1
150.2,46.937,51.858,21.903,1.5,1.5,14,2,-0.007,0.0,0,1
150.4,46.945,51.862,21.84,1.5,1.5,14,2,0.008,0.0,0,1
150.6,46.948,51.878,21.829,1.5,1.5,14,2,0.003,0.0,0,1
150.8,46.951,51.874,21.744,1.5,1.5,14,2,0.002,0.0,0,1
151.0,46.96,51.882,21.594,1.5,1.5,14,2,0.009,0.0,0,1
151.2,46.963,51.875,21.502,1.5,1.5,14,2,0.003,0.0,0,1
151.4,46.969,51.894,21.311,1.5,1.5,14,2,0.007,0.0,0,1
151.6,46.972,51.893,21.257,1.5,1.5,14,2,0.003,0.0,0,1
151.8,46.972,51.901,21.289,1.5,1.5,14,2,-0.0,0.0,0,1
152.0,46.972,51.92,21.362,1.5,1.5,14,2,-0.0,0.0,0,1
152.2,46.967,51.918,21.312,1.5,1.5,14,2,-0.005,0.0,0,1
152.4,46.968,51.917,21.233,1.5,1.5,14,2,0.001,0.0,0,1
152.6,46.962,51.914,21.249,1.5,1.5,14,2,-0.006,0.0,0,1
152.8,46.94,51.919,21.537,1.5,1.5,14,2,-0.022,0.0,0,1
153.0,46.935,51.911,21.554,1.5,1.5,14,2,-0.006,0.0,0,1
153.2,46.92,51.914,21.715,1.5,1.5,14,2,-0.015,0.0,0,1
153.4,46.914,51.913,21.711,1.5,1.5,14,2,-0.006,0.0,0,1
153.6,46.914,51.907,21.746,1.5,1.5,14,2,0.0,0.001,0,1
153.8,46.908,51.901,21.637,1.5,1.5,14,2,-0.006,0.001,0,1
154.0,46.903,51.91,21.66,1.5,1.5,14,2,-0.005,0.001,0,1
154.2,46.889,51.895,21.861,1.5,1.5,14,2,-0.014,0.001,0,1
154.4,46.873,51.894,21.881,1.5,1.5,14,2,-0.016,0.001,0,1
154.6,46.87,51.873,21.806,1.5,1.5,14,2,-0.003,0.0,0,1
154.8,46.855,51.845,21.933,1.5,1.5,14,2,-0.015,0.001,0,1
155.0,46.849,51.839,21.616,1.5,1.5,14,2,-0.006,0.001,0,1
155.2,46.828,51.817,21.784,1.5,1.5,14,2,-0.021,0.001,0,1
155.4,46.812,51.804,21.852,1.5,1.5,14,2,-0.015,0.001,0,1
155.6,46.8,51.798,21.949,1.5,1.5,14,2,-0.012,0.001,0,1
155.8,46.813,51.795,21.809,1.5,1.5,14,2,0.013,0.001,0,1
156.0,46.815,51.767,21.72,1.5,1.5,14,2,0.002,0.001,0,1
156.2,46.808,51.751,21.684,1.5,1.5,14,2,-0.007,0.001,0,1
156.4,46.785,51.717,21.626,1.5,1.5,14,2,-0.023,0.001,0,1
156.6,46.783,51.715,21.571,1.5,1.5,14,2,-0.003,0.001,0,1
156.8,46.779,51.717,21.531,1.5,1.5,14,2,-0.003,0.0,0,1
157.0,46.768,51.703,21.572,1.5,1.5,14,2,-0.012,0.0,0,1
157.2,46.76,51.671,21.6,1.5,1.5,14,2,-0.007,0.0,0,1
157.4,46.749,51.644,21.547,1.5,1.5,14,2,-0.011,0.0,0,1
157.6,46.738,51.631,21.607,1.5,1.5,14,2,-0.011,0.001,0,1
157.8,46.738,51.619,21.487,1.5,1.5,14,2,-0.0,0.001,0,1
158.0,46.726,51.611,21.559,1.5,1.5,14,2,-0.012,0.001,0,1
158.2,46.71,51.601,21.557,1.5,1.5,14,2,-0.016,0.001,0,1
158.4,46.69,51.594,21.581,1.5,1.5,14,2,-0.02,0.001,0,1
158.6,46.678,51.592,21.722,1.5,1.5,14,2,-0.012,0.001,0,1
158.8,46.674,51.572,21.604,1.5,1.5,14,2,-0.004,0.001,0,1
159.0,46.675,51.565,21.446,1.5,1.5,14,2,0.001,0.001,0,1
159.2,46.652,51.563,21.728,1.5,1.5,14,2,-0.023,0.001,0,1
159.4,46.616,51.55,22.118,1.5,1.5,14,2,-0.035,0.001,0,1
159.6,46.604,51.549,22.285,1.5,1.5,14,2,-0.013,0.002,0,1
159.8,46.591,51.539,22.204,1.5,1.5,14,2,-0.013,0.002,0,1
160.0,46.578,51.531,22.314,1.5,1.5,14,2,-0.012,0.002,0,1
160.2,46.56,51.513,22.432,1.5,1.5,14,2,-0.018,0.002,0,1
160.4,46.552,51.515,22.576,1.5,1.5,14,2,-0.009,0.002,0,1
160.6,46.536,51.487,22.64,1.5,1.5,14,2,-0.016,0.002,0,1
160.8,46.511,51.482,22.885,1.5,1.5,14,2,-0.025,0.002,0,1
161.0,46.518,51.476,22.868,1.5,1.5,14,2,0.007,0.002,0,1
161.2,46.507,51.496,22.899,1.5,1.5,14,2,-0.011,0.001,0,1
161.4,46.483,51.464,23.026,1.5,1.5,14,2,-0.024,0.001,0,1
161.6,46.48,51.442,23.064,1.5,1.5,14,2,-0.002,0.001,0,1
161.8,46.461,51.419,23.152,1.5,1.5,14,2,-0.02,0.001,0,1
162.0,46.439,51.408,23.387,1.5,1.5,14,2,-0.022,0.001,0,1
162.2,46.427,51.363,23.395,1.5,1.5,14,2,-0.012,0.002,0,1
162.4,46.412,51.327,23.505,1.5,1.5,14,2,-0.014,0.002,0,1
162.6,46.386,51.307,23.74,1.5,1.5,14,2,-0.027,0.002,0,1
162.8,46.37,51.268,23.695,1.5,1.5,14,2,-0.016,0.002,0,1
163.0,46.366,51.272,23.667,1.5,1.5,14,2,-0.004,0.002,0,1
163.2,46.341,51.262,23.822,1.5,1.5,14,2,-0.025,0.002,0,1
163.4,46.332,51.261,23.944,1.5,1.5,14,2,-0.01,0.002,0,1
